vulnerability_id,reporting_time,vulnerability_description,references,CWE-ID,CWE-Name,CVSS-Score
CVE-2011-2472,06/09/2011,"Directory traversal vulnerability in utils/opcontrol in OProfile 0.9.6 and earlier might allow local users to overwrite arbitrary files via a .. (dot dot) in the --save argument, related to the --session-dir argument, a different vulnerability than CVE-2011-1760.","http://bugs.debian.org/cgi-bin/bugreport.cgi?bug=624212,http://openwall.com/lists/oss-security/2011/05/03/1http://openwall.com/lists/oss-security/2011/05/10/6,http://openwall.com/lists/oss-security/2011/05/10/7,http://openwall.com/lists/oss-security/2011/05/11/1,http://www.debian.org/security/2011/dsa-2254,http://www.ubuntu.com/usn/USN-1166-1,https://bugzilla.redhat.com/show_bug.cgi?id=700883,https://exchange.xforce.ibmcloud.com/vulnerabilities/67979,",http://cwe.mitre.org/data/definitions/22.html,Improper Limitation of a Pathname to a Restricted Directory (&#39;Path Traversal&#39;),N/A
CVE-2011-2473,06/09/2011,"The do_dump_data function in utils/opcontrol in OProfile 0.9.6 and earlier might allow local users to create or overwrite arbitrary files via a crafted --session-dir argument in conjunction with a symlink attack on the opd_pipe file, a different vulnerability than CVE-2011-1760.","http://bugs.debian.org/cgi-bin/bugreport.cgi?bug=624212,http://openwall.com/lists/oss-security/2011/05/03/1http://openwall.com/lists/oss-security/2011/05/10/6,http://openwall.com/lists/oss-security/2011/05/10/7,http://openwall.com/lists/oss-security/2011/05/11/1,http://www.debian.org/security/2011/dsa-2254,https://exchange.xforce.ibmcloud.com/vulnerabilities/67978,",http://cwe.mitre.org/data/definitions/59.html,Improper Link Resolution Before File Access (&#39;Link Following&#39;),N/A
CVE-2011-2474,06/09/2011,Directory traversal vulnerability in the HTTP Server in Sybase EAServer 6.3.1 Developer Edition allows remote attackers to read arbitrary files via a /.\../\../\ sequence in a path.,"http://labs.idefense.com/intelligence/vulnerabilities/display.php?id=912,",http://cwe.mitre.org/data/definitions/22.html,Improper Limitation of a Pathname to a Restricted Directory (&#39;Path Traversal&#39;),N/A
CVE-2011-2475,06/09/2011,"Format string vulnerability in ECTrace.dll in the iMailGateway service in the Internet Mail Gateway in OneBridge Server and DMZ Proxy in Sybase OneBridge Mobile Data Suite 5.5 and 5.6 allows remote attackers to execute arbitrary code via format string specifiers in unspecified string fields, related to authentication logging.","http://www.sybase.com/detail?id=1092074,http://zerodayinitiative.com/advisories/ZDI-11-171/",http://cwe.mitre.org/data/definitions/134.html,Use of Externally-Controlled Format String,N/A
CVE-2011-2476,06/14/2011,"Cross-site scripting (XSS) vulnerability in Coppermine Photo Gallery (CPG) before 1.5.12 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors, a different vulnerability than CVE-2010-4667.","http://forum.coppermine-gallery.net/index.php/topic,69495.0.html,http://sourceforge.net/news/?group_id=89658http://www.openwall.com/lists/oss-security/2011/06/08/2,http://www.openwall.com/lists/oss-security/2011/06/08/6,https://exchange.xforce.ibmcloud.com/vulnerabilities/68058,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2011-2477,06/14/2011,"Multiple cross-site scripting (XSS) vulnerabilities in config.c in config.cgi in Icinga before 1.4.1, when escape_html_tags is disabled, allow remote attackers to inject arbitrary web script or HTML via a JavaScript expression, as demonstrated by the onload attribute of a BODY element located after a check-host-alive! sequence, a different vulnerability than CVE-2011-2179.","https://dev.icinga.org/issues/1605,https://exchange.xforce.ibmcloud.com/vulnerabilities/68056",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2011-2484,06/24/2011,"The add_del_listener function in kernel/taskstats.c in the Linux kernel 2.6.39.1 and earlier does not prevent multiple registrations of exit handlers, which allows local users to cause a denial of service (memory and CPU consumption), and bypass the OOM Killer, via a crafted application.","http://lists.openwall.net/linux-kernel/2011/06/16/605,http://openwall.com/lists/oss-security/2011/06/22/1http://openwall.com/lists/oss-security/2011/06/22/2,http://www.securityfocus.com/bid/48383,https://bugzilla.redhat.com/show_bug.cgi?id=715436,https://exchange.xforce.ibmcloud.com/vulnerabilities/68150,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2011-2530,06/22/2011,Buffer overflow in RSEds.dll in RSHWare.exe in the EDS Hardware Installation Tool 1.0.5.1 and earlier in Rockwell Automation RSLinx Classic before 2.58 allows user-assisted remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a malformed .eds file.,"http://rockwellautomation.custhelp.com/app/answers/detail/a_id/279194,http://www.kb.cert.org/vuls/id/127584http://www.kb.cert.org/vuls/id/MAPG-8G9PWX,http://www.securityfocus.com/bid/48092,",http://cwe.mitre.org/data/definitions/119.html,Improper Restriction of Operations within the Bounds of a Memory Buffer,N/A
CVE-2011-2531,06/22/2011,"Prosody 0.8.x before 0.8.1, when MySQL is used, assigns an incorrect data type to the value column in certain tables, which might allow remote attackers to cause a denial of service (data truncation) by sending a large amount of data.","http://blog.prosody.im/prosody-0-8-1-released/,http://hg.prosody.im/0.8/rev/c806a599224ahttp://hg.prosody.im/0.8/rev/d2406f0ce8a5,http://prosody.im/doc/release/0.8.1,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2011-2532,06/22/2011,"The json.decode function in util/json.lua in Prosody 0.8.x before 0.8.1 might allow remote attackers to cause a denial of service (infinite loop) via invalid JSON data, as demonstrated by truncated data.","http://blog.prosody.im/prosody-0-8-1-released/,http://hg.prosody.im/0.8/rev/20979f124ad9http://prosody.im/doc/release/0.8.1,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2011-2533,06/22/2011,The configure script in D-Bus (aka DBus) 1.2.x before 1.2.28 allows local users to overwrite arbitrary files via a symlink attack on an unspecified file in /tmp/.,"http://cgit.freedesktop.org/dbus/dbus/tree/NEWS?h=dbus-1.2,http://www.securitytracker.com/id?1025720https://exchange.xforce.ibmcloud.com/vulnerabilities/68173,",http://cwe.mitre.org/data/definitions/59.html,Improper Link Resolution Before File Access (&#39;Link Following&#39;),N/A
CVE-2011-2534,06/22/2011,"Buffer overflow in the clusterip_proc_write function in net/ipv4/netfilter/ipt_CLUSTERIP.c in the Linux kernel before 2.6.39 might allow local users to cause a denial of service or have unspecified other impact via a crafted write operation, related to string data that lacks a terminating &#39;\0&#39; character.","http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=961ed183a9fd080cf306c659b8736007e44065a5,http://marc.info/?l=netfilter&amp;m=129978077509888&amp;w=2http://marc.info/?l=netfilter-devel&amp;m=130036157327564&amp;w=2,http://securityreason.com/securityalert/8284,http://www.kernel.org/pub/linux/kernel/v2.6/ChangeLog-2.6.39,http://www.openwall.com/lists/oss-security/2011/03/18/15,http://www.openwall.com/lists/oss-security/2011/03/21/1,http://www.openwall.com/lists/oss-security/2011/03/21/4,http://www.securityfocus.com/bid/46921,https://bugzilla.redhat.com/show_bug.cgi?id=689337,",http://cwe.mitre.org/data/definitions/120.html,Buffer Copy without Checking Size of Input (&#39;Classic Buffer Overflow&#39;),7.8
CVE-2011-2604,06/30/2011,"The Intel G41 driver 6.14.10.5355 on Windows XP SP3 allows remote attackers to cause a denial of service (system crash) via a crafted web page that is visited with Google Chrome or Mozilla Firefox, as demonstrated by the lots-of-polys-example.html test page in the Khronos WebGL SDK.","http://www.contextis.com/resources/blog/webgl/,http://www.contextis.com/resources/blog/webgl2/http://www.securityfocus.com/bid/48319,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2011-2605,06/30/2011,"CRLF injection vulnerability in the nsCookieService::SetCookieStringInternal function in netwerk/cookie/nsCookieService.cpp in Mozilla Firefox before 3.6.18 and 4.x through 4.0.1, and Thunderbird before 3.1.11, allows remote attackers to bypass intended access restrictions via a string containing a \n (newline) character, which is not properly handled in a JavaScript &quot;document.cookie =&quot; expression, a different vulnerability than CVE-2011-2374.","http://www.mozilla.org/security/announce/2011/mfsa2011-19.html,http://www.redhat.com/support/errata/RHSA-2011-0885.htmlhttp://www.redhat.com/support/errata/RHSA-2011-0886.html,http://www.redhat.com/support/errata/RHSA-2011-0887.html,http://www.redhat.com/support/errata/RHSA-2011-0888.html,https://bugzilla.mozilla.org/show_bug.cgi?id=643051,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14401,",http://cwe.mitre.org/data/definitions/94.html,Improper Control of Generation of Code (&#39;Code Injection&#39;),N/A
CVE-2011-2606,06/30/2011,"Cross-site scripting (XSS) vulnerability in the Web UI in IBM Rational Team Concert (RTC) 3.0 allows remote attackers to inject arbitrary web script or HTML via an unspecified parameter, aka Work Item 165511.","http://www.ibm.com/support/docview.wss?uid=swg1PM40308,http://www.securityfocus.com/bid/48356https://exchange.xforce.ibmcloud.com/vulnerabilities/68119,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2011-2607,06/30/2011,"Cross-site scripting (XSS) vulnerability in IBM Rational Team Concert (RTC) 3.0 allows remote attackers to inject arbitrary web script or HTML via an unspecified parameter, aka Work Item 165513.","http://www.ibm.com/support/docview.wss?uid=swg1PM40311,http://www.securityfocus.com/bid/48356https://exchange.xforce.ibmcloud.com/vulnerabilities/68119,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2011-1808,06/09/2011,Use-after-free vulnerability in Google Chrome before 12.0.742.91 allows remote attackers to cause a denial of service or possibly have unspecified other impact via vectors related to incorrect integer calculations during float handling.,"http://code.google.com/p/chromium/issues/detail?id=73962,http://code.google.com/p/chromium/issues/detail?id=79746http://googlechromereleases.blogspot.com/2011/06/chrome-stable-release.html,http://www.securityfocus.com/bid/48129,https://exchange.xforce.ibmcloud.com/vulnerabilities/67891,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14659,",http://cwe.mitre.org/data/definitions/416.html,Use After Free,N/A
CVE-2011-1809,06/09/2011,Use-after-free vulnerability in the accessibility feature in Google Chrome before 12.0.742.91 allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors.,"http://code.google.com/p/chromium/issues/detail?id=75496,http://googlechromereleases.blogspot.com/2011/06/chrome-stable-release.htmlhttp://www.securityfocus.com/bid/48129,https://exchange.xforce.ibmcloud.com/vulnerabilities/67892,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14692,",http://cwe.mitre.org/data/definitions/416.html,Use After Free,N/A
CVE-2011-1810,06/09/2011,"The Cascading Style Sheets (CSS) implementation in Google Chrome before 12.0.742.91 does not properly restrict access to the visit history, which allows remote attackers to obtain sensitive information via unspecified vectors.","http://code.google.com/p/chromium/issues/detail?id=75643,http://googlechromereleases.blogspot.com/2011/06/chrome-stable-release.htmlhttp://www.securityfocus.com/bid/48129,https://exchange.xforce.ibmcloud.com/vulnerabilities/67893,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14433,",http://cwe.mitre.org/data/definitions/200.html,Exposure of Sensitive Information to an Unauthorized Actor,N/A
CVE-2011-1811,06/09/2011,"Google Chrome before 12.0.742.91 does not properly handle a large number of form submissions, which allows remote attackers to cause a denial of service (application crash) via unspecified vectors.","http://code.google.com/p/chromium/issues/detail?id=76034,http://googlechromereleases.blogspot.com/2011/06/chrome-stable-release.htmlhttp://www.securityfocus.com/bid/48129,https://exchange.xforce.ibmcloud.com/vulnerabilities/67894,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14620,",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2011-1812,06/09/2011,Google Chrome before 12.0.742.91 allows remote attackers to bypass intended access restrictions via vectors related to extensions.,"http://code.google.com/p/chromium/issues/detail?id=77026,http://googlechromereleases.blogspot.com/2011/06/chrome-stable-release.htmlhttp://www.securityfocus.com/bid/48129,https://exchange.xforce.ibmcloud.com/vulnerabilities/67895,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14546,",NVD-CWE-noinfo,Insufficient Information,N/A
CVE-2011-1813,06/09/2011,"Google Chrome before 12.0.742.91 does not properly implement the framework for extensions, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via unknown vectors that lead to a &quot;stale pointer.&quot;","http://code.google.com/p/chromium/issues/detail?id=78516,http://googlechromereleases.blogspot.com/2011/06/chrome-stable-release.htmlhttp://www.securityfocus.com/bid/48129,https://exchange.xforce.ibmcloud.com/vulnerabilities/67896,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14481,",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2011-2395,06/08/2011,"The Neighbor Discovery (ND) protocol implementation in Cisco IOS on unspecified switches allows remote attackers to bypass the Router Advertisement Guarding functionality via a fragmented IPv6 packet in which the Router Advertisement (RA) message is contained in the second fragment, as demonstrated by (1) a packet in which the first fragment contains a long Destination Options extension header or (2) a packet in which the first fragment contains an ICMPv6 Echo Request message.","http://seclists.org/fulldisclosure/2011/May/446,http://securityreason.com/securityalert/8271https://exchange.xforce.ibmcloud.com/vulnerabilities/67940,",http://cwe.mitre.org/data/definitions/16.html,Configuration,N/A
CVE-2011-1948,06/06/2011,Cross-site scripting (XSS) vulnerability in Plone 4.1 and earlier allows remote attackers to inject arbitrary web script or HTML via a crafted URL.,"http://plone.org/products/plone/security/advisories/CVE-2011-1948,http://securityreason.com/securityalert/8269http://www.securityfocus.com/archive/1/518155/100/0/threaded,http://www.securityfocus.com/bid/48005,https://exchange.xforce.ibmcloud.com/vulnerabilities/67693,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2011-1949,06/06/2011,"Cross-site scripting (XSS) vulnerability in the safe_html filter in Products.PortalTransforms in Plone 2.1 through 4.1 allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors, a different vulnerability than CVE-2010-2422.","http://plone.org/products/plone/security/advisories/CVE-2011-1949,http://securityreason.com/securityalert/8269http://www.securityfocus.com/archive/1/518155/100/0/threaded,http://www.securityfocus.com/bid/48005,https://exchange.xforce.ibmcloud.com/vulnerabilities/67694,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2011-1950,06/06/2011,"plone.app.users in Plone 4.0 and 4.1 allows remote authenticated users to modify the properties of arbitrary accounts via unspecified vectors, as exploited in the wild in June 2011.","http://plone.org/products/plone/security/advisories/CVE-2011-1950,http://securityreason.com/securityalert/8269http://www.securityfocus.com/archive/1/518155/100/0/threaded,http://www.securityfocus.com/bid/48005,https://exchange.xforce.ibmcloud.com/vulnerabilities/67695,",http://cwe.mitre.org/data/definitions/264.html,"Permissions, Privileges, and Access Controls",N/A
CVE-2011-1952,06/06/2011,"common.php in Post Revolution before 0.8.0c-2 allows remote attackers to cause a denial of service (infinite loop) via malformed HTML markup, as demonstrated by an a&lt; sequence.","http://javierb.com.ar/2011/06/01/postrev-vunls/,http://postrev.com.ar/verpost.php?id_noticia=59http://securityreason.com/securityalert/8270,http://www.securityfocus.com/archive/1/518205/100/0/threaded,http://www.securityfocus.com/bid/47967,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2011-1953,06/06/2011,"Multiple cross-site scripting (XSS) vulnerabilities in common.php in Post Revolution before 0.8.0c-2 allow remote attackers to inject arbitrary web script or HTML via an attribute of a (1) P, a (2) STRONG, a (3) A, a (4) EM, a (5) I, a (6) IMG, a (7) LI, an (8) OL, a (9) VIDEO, or a (10) BLOCKQUOTE element.","http://javierb.com.ar/2011/06/01/postrev-vunls/,http://postrev.com.ar/verpost.php?id_noticia=59http://securityreason.com/securityalert/8270,http://www.securityfocus.com/archive/1/518205/100/0/threaded,http://www.securityfocus.com/bid/47967,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2011-1954,06/06/2011,"Multiple cross-site request forgery (CSRF) vulnerabilities in Post Revolution 0.8.0c-2 and earlier allow remote attackers to hijack the authentication of arbitrary users for requests to (1) ajax-weblog-guardar.php, (2) verpost.php, (3) comments.php, or (4) perfil.php.","http://javierb.com.ar/2011/06/01/postrev-vunls/,http://postrev.com.ar/verpost.php?id_noticia=59http://securityreason.com/securityalert/8270,http://www.securityfocus.com/archive/1/518205/100/0/threaded,",http://cwe.mitre.org/data/definitions/352.html,Cross-Site Request Forgery (CSRF),N/A
CVE-2011-1956,06/06/2011,"The bytes_repr_len function in Wireshark 1.4.5 uses an incorrect pointer argument, which allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via arbitrary TCP traffic.","http://openwall.com/lists/oss-security/2011/05/31/19,http://openwall.com/lists/oss-security/2011/06/01/9http://www.wireshark.org/docs/relnotes/wireshark-1.4.6.html,http://www.wireshark.org/news/20110418.html,https://bugs.wireshark.org/bugzilla/show_bug.cgi?id=5837,https://exchange.xforce.ibmcloud.com/vulnerabilities/67789,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14943,",NVD-CWE-Other,Other,N/A
CVE-2011-2597,07/07/2011,"The Lucent/Ascend file parser in Wireshark 1.2.x before 1.2.18, 1.4.x through 1.4.7, and 1.6.0 allows remote attackers to cause a denial of service (infinite loop) via malformed packets.","http://lists.fedoraproject.org/pipermail/package-announce/2011-August/063586.html,http://lists.fedoraproject.org/pipermail/package-announce/2011-August/063591.htmlhttp://lists.opensuse.org/opensuse-security-announce/2011-11/msg00021.html,http://lists.opensuse.org/opensuse-security-announce/2011-11/msg00022.html,http://securitytracker.com/id?1025738,http://www.mandriva.com/security/advisories?name=MDVSA-2011:118,http://www.securityfocus.com/bid/48506,http://www.wireshark.org/security/wnpa-sec-2011-09.html,http://www.wireshark.org/security/wnpa-sec-2011-10.html,http://www.wireshark.org/security/wnpa-sec-2011-11.html,https://exchange.xforce.ibmcloud.com/vulnerabilities/68335,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A14794,",http://cwe.mitre.org/data/definitions/399.html,Resource Management Errors,N/A
CVE-2009-4139,07/26/2011,"Cross-site request forgery (CSRF) vulnerability in the Spacewalk Java site packages (aka spacewalk-java) 1.2.39 in Spacewalk, as used in the server in Red Hat Network Satellite 5.3.0 through 5.4.1 and other products, allows remote attackers to hijack the authentication of arbitrary users for requests that (1) disable the current user account, (2) add user accounts, or (3) modify user accounts to have administrator privileges.","http://securitytracker.com/id?1025674,http://www.redhat.com/support/errata/RHSA-2011-0879.htmlhttps://bugzilla.redhat.com/show_bug.cgi?id=529483,https://exchange.xforce.ibmcloud.com/vulnerabilities/68074,",http://cwe.mitre.org/data/definitions/352.html,Cross-Site Request Forgery (CSRF),N/A
CVE-2010-1383,07/21/2011,"CFNetwork in Apple Safari before 5.0.6 on Windows allows remote web servers to execute arbitrary code by replaying the NTLM credentials of a client user, related to a &quot;credential reflection&quot; issue.","http://lists.apple.com/archives/security-announce/2011//Jul/msg00002.html,http://support.apple.com/kb/HT4808",http://cwe.mitre.org/data/definitions/255.html,Credentials Management Errors,N/A
CVE-2010-1420,07/21/2011,Cross-site scripting (XSS) vulnerability in CFNetwork in Apple Safari before 5.0.6 allows remote attackers to inject arbitrary web script or HTML via a crafted text/plain file.,"http://lists.apple.com/archives/security-announce/2011//Jul/msg00002.html,http://support.apple.com/kb/HT4808",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-3271,07/18/2011,Multiple cross-site request forgery (CSRF) vulnerabilities in the Integrated Solutions Console (aka administrative console) in IBM WebSphere Application Server (WAS) 7.0.0.13 and earlier allow remote attackers to hijack the authentication of administrators for requests that disable certain security options via an Edit action to console/adminSecurityDetail.do followed by a save action to console/syncworkspace.do.,"http://securityreason.com/securityalert/8281,http://www.coresecurity.com/content/IBM-WebSphere-CSRFhttp://www.exploit-db.com/exploits/17404,http://www.securityfocus.com/archive/1/518465/100/0/threaded,http://www.securityfocus.com/bid/48305,",http://cwe.mitre.org/data/definitions/352.html,Cross-Site Request Forgery (CSRF),N/A
CVE-2010-4554,07/14/2011,"functions/page_header.php in SquirrelMail 1.4.21 and earlier does not prevent page rendering inside a frame in a third-party HTML document, which makes it easier for remote attackers to conduct clickjacking attacks via a crafted web site.","http://lists.apple.com/archives/security-announce/2012/Feb/msg00000.html,http://rhn.redhat.com/errata/RHSA-2012-0103.htmlhttp://squirrelmail.svn.sourceforge.net/viewvc/squirrelmail/branches/SM-1_4-STABLE/squirrelmail/functions/page_header.php?view=patch&amp;r1=14117&amp;r2=14116&amp;pathrev=14117,http://support.apple.com/kb/HT5130,http://www.debian.org/security/2011/dsa-2291,http://www.mandriva.com/security/advisories?name=MDVSA-2011:123,http://www.squirrelmail.org/security/issue/2011-07-12,https://bugzilla.redhat.com/show_bug.cgi?id=720693,https://exchange.xforce.ibmcloud.com/vulnerabilities/68512,",http://cwe.mitre.org/data/definitions/20.html,Improper Input Validation,N/A
CVE-2010-4555,07/14/2011,"Multiple cross-site scripting (XSS) vulnerabilities in SquirrelMail 1.4.21 and earlier allow remote attackers to inject arbitrary web script or HTML via vectors involving (1) drop-down selection lists, (2) the &gt; (greater than) character in the SquirrelSpell spellchecking plugin, and (3) errors associated with the Index Order (aka options_order) page.","http://lists.apple.com/archives/security-announce/2012/Feb/msg00000.html,http://rhn.redhat.com/errata/RHSA-2012-0103.htmlhttp://squirrelmail.svn.sourceforge.net/viewvc/squirrelmail?view=revision&amp;revision=14119,http://support.apple.com/kb/HT5130,http://www.debian.org/security/2011/dsa-2291,http://www.mandriva.com/security/advisories?name=MDVSA-2011:123,http://www.squirrelmail.org/security/issue/2011-07-11,https://bugzilla.redhat.com/show_bug.cgi?id=720694,https://exchange.xforce.ibmcloud.com/vulnerabilities/68510,https://exchange.xforce.ibmcloud.com/vulnerabilities/68511,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4655,07/18/2011,"net/core/ethtool.c in the Linux kernel before 2.6.36 does not initialize certain data structures, which allows local users to obtain potentially sensitive information from kernel heap memory by leveraging the CAP_NET_ADMIN capability for an ethtool ioctl call.","http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=b00916b189d13a615ff05c9242201135992fcda3,http://openwall.com/lists/oss-security/2011/01/24/9http://openwall.com/lists/oss-security/2011/01/25/3,http://openwall.com/lists/oss-security/2011/01/25/4,http://openwall.com/lists/oss-security/2011/01/25/5,http://openwall.com/lists/oss-security/2011/01/28/1,http://www.securityfocus.com/archive/1/520102/100/0/threaded,http://www.securityfocus.com/bid/45972,http://www.ubuntu.com/usn/USN-1146-1,http://www.vmware.com/security/advisories/VMSA-2011-0012.html,https://bugzilla.redhat.com/show_bug.cgi?id=672428,https://lkml.org/lkml/2010/10/7/297,",http://cwe.mitre.org/data/definitions/665.html,Improper Initialization,5.5
CVE-2010-4656,07/18/2011,"The iowarrior_write function in drivers/usb/misc/iowarrior.c in the Linux kernel before 2.6.37 does not properly allocate memory, which might allow local users to trigger a heap-based buffer overflow, and consequently cause a denial of service or gain privileges, via a long report.","http://git.kernel.org/?p=linux/kernel/git/torvalds/linux-2.6.git;a=commit;h=3ed780117dbe5acb64280d218f0347f238dafed0,http://openwall.com/lists/oss-security/2011/01/24/9http://openwall.com/lists/oss-security/2011/01/25/3,http://openwall.com/lists/oss-security/2011/01/25/4,http://www.securityfocus.com/bid/46069,http://www.ubuntu.com/usn/USN-1146-1,https://bugzilla.redhat.com/show_bug.cgi?id=672420,",http://cwe.mitre.org/data/definitions/787.html,Out-of-bounds Write,7.8
CVE-2010-4808,07/08/2011,SQL injection vulnerability in index.php in Webmatic allows remote attackers to execute arbitrary SQL commands via the p parameter.,"http://packetstormsecurity.org/files/view/95827/webmatic-sql.txt,http://www.exploit-db.com/exploits/15517http://www.securityfocus.com/bid/44863,https://exchange.xforce.ibmcloud.com/vulnerabilities/63241,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4809,07/08/2011,SQL injection vulnerability in index.php in DBSite 1.0 allows remote attackers to execute arbitrary SQL commands via the ID parameter.,"http://packetstormsecurity.org/files/view/95823/dbsite-sql.txt,http://www.exploit-db.com/exploits/15512http://www.securityfocus.com/bid/44870,https://exchange.xforce.ibmcloud.com/vulnerabilities/63237,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4810,07/08/2011,"Multiple PHP remote file inclusion vulnerabilities in AR Web Content Manager (AWCM) 2.1 final allow remote attackers to execute arbitrary PHP code via a URL in the theme_file parameter to (1) includes/window_top.php and (2) header.php, and the (3) lang_file parameter to control/common.php.","http://www.exploit-db.com/exploits/15510,http://www.securityfocus.com/bid/44868https://exchange.xforce.ibmcloud.com/vulnerabilities/63236,",http://cwe.mitre.org/data/definitions/94.html,Improper Control of Generation of Code (&#39;Code Injection&#39;),N/A
CVE-2010-4811,07/08/2011,"Multiple cross-site scripting (XSS) vulnerabilities in ajaxmember.php in 6kbbs 8.0 build 20100901 allow remote attackers to inject arbitrary web script or HTML via the (1) user[msn], (2) user[email], and (3) user[phone] parameters in a modifyDetails action.","http://bbs.wolvez.org/viewtopic.php?id=180,https://exchange.xforce.ibmcloud.com/vulnerabilities/63284",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2010-4812,07/08/2011,Multiple SQL injection vulnerabilities in 6kbbs 8.0 build 20100901 allow remote attackers to execute arbitrary SQL commands via the (1) tids[] parameter to ajaxadmin.php and the (2) msgids[] parameter to ajaxmember.php.,"http://bbs.wolvez.org/viewtopic.php?id=180,http://www.6kbbs.net/view-487.htmlhttps://exchange.xforce.ibmcloud.com/vulnerabilities/63285,https://exchange.xforce.ibmcloud.com/vulnerabilities/63286,",http://cwe.mitre.org/data/definitions/89.html,Improper Neutralization of Special Elements used in an SQL Command (&#39;SQL Injection&#39;),N/A
CVE-2010-4813,07/08/2011,"Cross-site scripting (XSS) vulnerability in the Category Tokens module 6.x before 6.x-1.1 for Drupal allows remote authenticated users with administer taxonomy permissions to inject arbitrary web script or HTML by editing or creating vocabulary names, which are not properly handled in token help.","http://drupal.org/node/968176,http://www.securityfocus.com/bid/44780https://exchange.xforce.ibmcloud.com/vulnerabilities/63203,",http://cwe.mitre.org/data/definitions/79.html,Improper Neutralization of Input During Web Page Generation (&#39;Cross-site Scripting&#39;),N/A
CVE-2011-0214,07/21/2011,"CFNetwork in Apple Safari before 5.0.6 on Windows does not properly handle an untrusted attribute of a system root certificate, which allows remote web servers to bypass intended SSL restrictions via a certificate signed by a blacklisted certification authority.","http://lists.apple.com/archives/security-announce/2011//Jul/msg00002.html,http://support.apple.com/kb/HT4808",http://cwe.mitre.org/data/definitions/310.html,Cryptographic Issues,N/A
